edicao,categoria,titulo,autores,abstract,url
2025: Anais do XIX Women in Information Technology,Relatos de Experiência,Workshop Gurias of Code: Desbravando a arte da programação,Ildevana Poltronieri (Unipampa); Alice Fonseca Finger (Unipampa); Amanda Meincke Melo (Unipampa); Aline Vieira de Mello (Unipampa); Raissa Pedroso de Moura (Unipampa); Vinicius Silva da Silva (Unipampa); Rafael Silva da Silva (Unipampa),,https://sol.sbc.org.br/index.php/wit/article/view/36022
2025: Anais do XIX Women in Information Technology,Relatos de Experiência,EducaMiN@: Impactos de uma Iniciativa do Coletivo MiN@ para Inclusão de Mulheres em Computação,Júlia Oliveira Pessoa (UFABC); Giovanna Fincatti Dos Santos (UFABC); Maria Eduarda Brandão (UFABC); Carla Rodriguez (UFABC); Juliana M. Berbert (UFABC),"A baixa participação feminina nas áreas de STEM (Ciências, Tecnologia, Engenharia e Matemática) ainda é um desafio no Brasil, especialmente em cursos como Ciência da Computação e Engenharia. Este trabalho apresenta as iniciativas do Projeto EducaMiN@, vinculado ao Coletivo MiN@, que busca incentivar o ingresso e a permanência de mulheres nessas áreas por meio de cursos introdutórios de programação e banco de dados. Em 2024, foram oferecidos três cursos, atingindo 311 participantes, das quais 220 obtiveram certificação. A avaliação dos cursos indicou um impacto positivo na confiança e no interesse das alunas pela área, evidenciando a importância de iniciativas contínuas para aumentar a diversidade em STEM.",https://sol.sbc.org.br/index.php/wit/article/view/36023
2025: Anais do XIX Women in Information Technology,Relatos de Experiência,"Alinhando Pesquisa e Extensão para Definir, Implementar e Avaliar Estratégias para Retenção de Mulheres em um Curso de Sistemas de Informação",Gleyciane Freitas (UFPA); Vitória Perez (UFPA); Viviane Santos (UFPA); Carlos Portela (UFPA); Paula T. Palomino (FATEC Matão),,https://sol.sbc.org.br/index.php/wit/article/view/36024
2025: Anais do XIX Women in Information Technology,Relatos de Experiência,Academy Girls: Promovendo Equidade de Gênero no EDGE Academy,Beatriz R. Cavalcante (UFAL); Elysanne M. S. Paes (UFAL); Ivvy P. C. P. Quintella (UFAL); Lilian F. M. Neves (UFAL); Luiza C. Marques (UFAL); Rodrigo de B. Paes (UFAL); Willy C. Tiengo (UFAL),,https://sol.sbc.org.br/index.php/wit/article/view/36025
2025: Anais do XIX Women in Information Technology,Relatos de Experiência,Além de Ada: quem são as mulheres que inspiram hoje?,Laura Quevedo Jurgina (UFPel); Eduarda Pereira Medeiros (UFPel); Leomar Soares da Rosa Júnior (UFPel),,https://sol.sbc.org.br/index.php/wit/article/view/36026
2025: Anais do XIX Women in Information Technology,Relatos de Experiência,Muito Além da Competição: A Jornada do MinasCoders na Technovation Girls,Emily Lopes Almeida (UFV); Gláucia Braga e Silva (UFV); Maria Amélia Lopes Silva (UFV); Thais Regina de M. B. Silva (UFV); Estela Miranda Batista (UFV); Deisiane Lopes Gonçalves (UFV),,https://sol.sbc.org.br/index.php/wit/article/view/36027
2025: Anais do XIX Women in Information Technology,Relatos de Experiência,Incluir para Empoderar: Relato de uma Iniciativa para a Inclusão de Meninas e Mulheres na Tecnologia,Anna Caroline Barreto (PUC Minas); Luciana Gomes (UEPB),,https://sol.sbc.org.br/index.php/wit/article/view/36028
2025: Anais do XIX Women in Information Technology,Relatos de Experiência,TechManas: Estimulando a igualdade de gênero e o interesse de mulheres e meninas da Região do Lago de Tucuruí nas tecnologias,Carla B. Diogo (UFPA); Flávia S. dos Santos (UFPA); Suelen P. Silva (UFPA); Viviane A. Santos (UFPA),,https://sol.sbc.org.br/index.php/wit/article/view/36029
2025: Anais do XIX Women in Information Technology,Relatos de Experiência,"Impacto do programa MinasCoders: atração, motivação, fixação e ascensão de mulheres na área de TI",Aymê Faustino dos Santos (UFV); Gláucia Braga e Silva (UFV); Thais R. de Moura Braga Silva (UFV); Maria Amélia Lopes Silva (UFV); Estela Miranda Batista (UFV); Deisiane Lopes Goncalves (UFV),,https://sol.sbc.org.br/index.php/wit/article/view/36030
2025: Anais do XIX Women in Information Technology,Relatos de Experiência,"Tecnologia, Segurança e Autonomia: Relato de um Curso de Inclusão Digital para Mulheres da Terceira Idade",Cindy V. A. Araújo (UERN); Tállyson E. R. Izidio (UERN); Gustavo M. Lopes (UERN); Anna L. N. S. Duarte (UERN); Jéssica N. F. Leite (UERN),"Este relato de experiência apresenta os resultados de um curso de inclusão digital desenvolvido exclusivamente para mulheres idosas, como parte de um programa de extensão da universidade focada no envelhecimento ativo. O estudo discute os principais desafios enfrentados pelos participantes durante o processo de aprendizagem, como medo de golpes on-line, dificuldades de memória e dependência tecnológica dos membros da família. O curso adotou estratégias acessíveis e práticas, incluindo guias ilustrados, simulações de fraude e apoio personalizado. Os resultados mostram melhorias significativas na conscientização, autonomia e auto-estima da segurança digital, destacando o potencial do empoderamento digital para promover um processo de envelhecimento mais ativo, conectado e seguro.",https://sol.sbc.org.br/index.php/wit/article/view/36031
2025: Anais do XIX Women in Information Technology,Relatos de Experiência,De Princesas a Protagonistas: Oficinas sobre Mulheres em STEM e a Reconstrução de Jogos Digitais,Geovanna Campos Pires (UFJ); Lana Carolina Ramos Dias (UFJ); Tatielly Cristine Leal de Araújo (UFJ); Leticia Gonçalves Batista (UFJ); Ana Paula Freitas Vilela Boaventura (UFJ),,https://sol.sbc.org.br/index.php/wit/article/view/36032
2025: Anais do XIX Women in Information Technology,Relatos de Experiência,"Mulheres Brasileiras na Computação: diversidade, representatividade e inspiração em perspectiva",Clevi Rapkiewicz (Espaço ENIGMA); Aline Vieira de Mello (Unipampa); Alice Fonseca Finger (Unipampa); Amanda Meincke Melo (Unipampa); Rute Vera Maria Favero (UFRGS); Hariel Souza (UFRGS),,https://sol.sbc.org.br/index.php/wit/article/view/36033
2025: Anais do XIX Women in Information Technology,Relatos de Experiência,Mulheres transformando com tecnologia: um relato de experiência do projeto de extensão ElaTech,Gabriela Barbosa Oliveira (IFB); Gabriel Victor Vieira Nunes (IFB); Natália Cristina Santos Melo (IFB); João Gabriel Rocha Silva (IFB),,https://sol.sbc.org.br/index.php/wit/article/view/36034
2025: Anais do XIX Women in Information Technology,Relatos de Experiência,Hackathons Afirmativos para Mulheres: Um Relato de Experiência sobre Inclusão e Oportunidades na Tecnologia,Ana Carolina Oran (UFAM); Glecem Emilia de Castro Gaia (Instituto de Pesquisas Eldorado); Ellen Jessica de Souza Amorim (Instituto de Pesquisas Eldorado); Ketlen K. Teles Lucena (UFAM); Fabiola Nakamura (UFAM),,https://sol.sbc.org.br/index.php/wit/article/view/36035
2025: Anais do XIX Women in Information Technology,Relatos de Experiência,Promovendo a Inclusão Feminina na Computação por Meio da Robótica: Relato de Experiência do Desafio de Robótica do Mermãs Digitais,Gilvânia Elen Costa Frazão (IFMA); Simone Azevedo Bandeira de Melo Aquino (IFMA); Aricelma Costa Ibiapina (IFMA),,https://sol.sbc.org.br/index.php/wit/article/view/36036
2025: Anais do XIX Women in Information Technology,Relatos de Experiência,Minicurso de Extensão em Design Gráfico como Forma de Inclusão e Ascensão de Mulheres Empreendedoras no Cenário Tecnológico,Tamires Villela (CEFET-MG); Rafaela Braga (CEFET-MG); Aline Almeida (CEFET-MG); Roberta Silva (CEFET-MG); Julia Oliveira (CEFET-MG); Júlia Rios (CEFET-MG); Letícia Santos (CEFET-MG); Vanessa Nogueira (CEFET-MG); Glaucia Oliveira (CEFET-MG); Gabriella Costa (CEFET-MG),,https://sol.sbc.org.br/index.php/wit/article/view/36037
2025: Anais do XIX Women in Information Technology,Relatos de Experiência,"Comunidad JUMI: Reflexiones, Retos y Oportunidades para su expansión en Colombia",Emilcy Hernández-Leal (Universidad de Medellín); Gloria Gasca-Hurtado (Universidad de Medellín); Daniela Higuita-Agudelo (Universidad de Medellín),"La comunidad JUMI adscrita a la Universidad de Medellín, fue creada como iniciativa de estudiantes y docentes del programa Ingeniería de Sistemas con el objetivo de resaltar el papel de las mujeres en la ciencia y la ingeniería, disminuir la brecha asociada a la participación de las mujeres en dichos campos de estudio e incentivar e impulsar a las mujeres a la participación en programas de formación de Ingenierías y su posterior acercamiento al campo laboral. La comunidad se creó en el primer semestre de 2021 y, posteriormente, también se adhirió como proyecto asociado al Programa Meninas Digitais, siendo el primer proyecto internacional en asociarse. La comunidad JUMI realiza diferentes actividades de extensión y, más recientemente, de investigación, incluyendo acciones al interior y exterior de la institución educativa. En este artículo se relatan experiencias de la comunidad y se hace una reflexi ón de los desafíos y oportunidades encontrados al expandir las acciones a otros programas académicos de la facultad, tener las primeras estudiantes de la comunidad ya egresadas del programa y también haber culminado el primer proyecto de investigación asociado a la comunidad como parte de las acciones de apropiación social del conocimiento.",https://sol.sbc.org.br/index.php/wit/article/view/36038
2025: Anais do XIX Women in Information Technology,Relatos de Experiência,Projeto Meninas Robóticas para Incentivar a Participação Feminina na Robótica: Um Relato de Experiência,Ivanilse Calderon (IFRO); Vanessa Araújo (IFRO); Marcel Rios (IFRO); Mariela Tamada (IFRO),,https://sol.sbc.org.br/index.php/wit/article/view/36039
2025: Anais do XIX Women in Information Technology,Relatos de Experiência,Programando o Futuro: Como o Desenvolvimento Web Pode Ajudar Meninas a Se Reconhecerem na Tecnologia – Um Relato de Experiência,Ana Clara Pontes Miranda (IFMA); Kenia de Oliveira Silva dos Reis (IFMA); Marcos Vinicius do Valle Santos (IFMA); Aricelma Costa Ibiapina (IFMA); Simone Azevedo Bandeira de Melo Aquino (IFMA),"O artigo relata a oficina de desenvolvimento web do projeto Meninas STEAM, realizada com alunas do ensino médio público no IFMA Campus Imperatriz. Através de aulas práticas de HTML/CSS, dinâmicas interativas e projetos colaborativos, a iniciativa promoveu uma transformação significativa na mentalidade das participantes. Os questionários demonstraram que as alunas superaram visões estereotipadas, passando a compreender a tecnologia como um campo acessível e acolhedor. A experiência despertou novas perspectivas e autoconfiança, evidenciando o poder de ações práticas na desconstrução de barreiras de gênero na computação.",https://sol.sbc.org.br/index.php/wit/article/view/36040
2025: Anais do XIX Women in Information Technology,Relatos de Experiência,Equipes Digitais: Estimulando a igualdade de gênero na Computação,Camily Furtado Cantão (UFPA); Carla Braga Diogo (UFPA); Rafael Vicente Santos de Oliveira (UFPA); Viviane Almeida dos Santos (UFPA),,https://sol.sbc.org.br/index.php/wit/article/view/36041
2025: Anais do XIX Women in Information Technology,Relatos de Experiência,Relato de Experiência: Intervenção Tecnológica - Barquinho Pop-Pop,Vitória Riccelle W. Sousa (UPE); Juliana Danzi D’A. F. (UPE); Liliane Sheyla Fonseca (UPE); Elaine Cristina da Rocha Silva (IFPE); Andrea Maria N. C. Ribeiro (UFPE),,https://sol.sbc.org.br/index.php/wit/article/view/36042
2025: Anais do XIX Women in Information Technology,Relatos de Experiência,Fortalecendo a Presença Digital do @bitsdeada no Instagram: Um Relato de Experiência sobre as estratégias adotadas,Evelly Victory Vieira Pinto (IFMA); Heloisa Guimarães Coelho (IFMA); Luis Fernando Maia Santos Silva (IFMA),,https://sol.sbc.org.br/index.php/wit/article/view/36043
2025: Anais do XIX Women in Information Technology,Ferramentas,"“Bugou?”: História, tecnologia e diversidade, conhecendo Grace Hopper em um minijogo digital",Ellen Ami Tanaka (UFGD); Carla Rodrigues Bruschi (UFGD); Valguima Odakura (UFGD),"The participation of women in computing and STEAM (Science, Technology, Engineering, Arts and Mathematics) remains low, partly due to the historical erasure of their contributions. This article introduces an interactive minigame named “Bugou” about Grace Hopper, a computing pioneer, making her legacy more accessible to young audiences. Through simple and engaging mechanics, the game fosters learning and reflection on diversity in technology, aiming to increase women’s visibility in computing and inspire future generations. The minigame was evaluated using an educational game evaluation model which showed that “Bugou” promotes knowledge about Grace Hopper while being entertaining.",https://sol.sbc.org.br/index.php/wit/article/view/36044
2025: Anais do XIX Women in Information Technology,Ferramentas,Um jogo digital para divulgação das cientistas importantes para Computação,Alice T. Lucena (Instituto de Pesquisas Eldorado); Fabíola G. Nakamura (UFAM); Ketlen K. Teles Lucena (UFAM),,https://sol.sbc.org.br/index.php/wit/article/view/36045
2025: Anais do XIX Women in Information Technology,Ferramentas,Informação e empoderamento de meninas e mulheres em vulnerabilidade: incorporando ferramentas de inovação em práticas pedagógicas para desenvolvimento de aplicativo por meninas do território de Manguinhos,Klena Sarges Marruaz da Silva (Fiocruz); Ana Paula Bernardo Mendonça (Fiocruz); Paula Fabianna Soares Oliveira (PUC-Rio); Angélica Baptista da Silva (Fiocruz),,https://sol.sbc.org.br/index.php/wit/article/view/36046
2025: Anais do XIX Women in Information Technology,Ferramentas,Mapas de resistência: Inteligência Artificial no combate ao feminicídio,Rayane Pimentel (Senac); Kalinka Castelo Branco (USP); Isadora Ferrão (Université de Bretagne Occidentale),,https://sol.sbc.org.br/index.php/wit/article/view/36047
2024: Anais do XVIII Women in Information Technology,Artigos Completos,A primeira Maratona Feminina de Programação do Brasil: motivações para o desenvolvimento do projeto e relatos da primeira edição do evento,Jasmine B. Nunes (UNICAMP); Larissa G. de S. Escaliante (UNICAMP); Letícia L. M. da Silva (UNICAMP); Luísa de Melo B. Penze (UNICAMP),,https://sol.sbc.org.br/index.php/wit/article/view/29547
2024: Anais do XVIII Women in Information Technology,Artigos Completos,Programa “Servidoras que Transformam” - Cursos de Formação Intensiva em Programação Python para Servidoras Públicas: Um Relato de Experiência,Samara M. N. Gonçalves (UFERSA); Verônica M. L. Silva (UFPB); Adriana C. Damasceno (UFPB); Josilene A. Moreira (UFPB); Giovana R. Veloso (ENAP); Ana L. F. Amstalden (ENAP); Iara C. da Silva Alves (ENAP),,https://sol.sbc.org.br/index.php/wit/article/view/29548
2024: Anais do XVIII Women in Information Technology,Artigos Completos,"Gênero, parentalidade e remuneração em cargos de desenvolvimento na indústria de software",Letícia M. B. Lucena (UFERSA); Maria Y. C. Santos (UFERSA); Samara M. N. Gonçalves (UFERSA); Jarbele C. S. Coutinho (UFERSA),,https://sol.sbc.org.br/index.php/wit/article/view/29549
2024: Anais do XVIII Women in Information Technology,Artigos Completos,Estratégias de Retenção Adaptáveis a Diferentes Perfis de Alunas de um Curso de Sistemas de Informação,Gleyciane B. Freitas (UFPA); Odileuza S. Rodrigues (UFPA); Carlos S. Portela (UFPA); Viviane A. Santos (UFPA); Yomara P. Pires (UFPA); Marcelle P. Mota (UFPA); Paula T. Palomino (FATEC Matão),,https://sol.sbc.org.br/index.php/wit/article/view/29550
